-0.0138252882249,161.801682997,138.423406852
-0.234254243028,197.490574838,34.9795121726
0.0111699047809,505.674699285,17.7398250262
-1.11929773964,0.000150292813668,179.242817183,267.11354356,174.585714611
-18.580850034,0.232472043813,115.707872766,348.376841383,112.767695279
-0.0109074207651,341.625515773,43.2761286832
-0.00283659267974,97.0799412759,0.682428022392,134.928485792
-0.125609930306,90.5487312416,0.683316697024,16.2091162823
6.0237057126e-05,204.705617833,120.586584553
0.383812041813,190.042338445,116.766456116
6.95713349948,82.5675503375,42.4442343944
-0.00839119745851,432.491664147,3.50231006038
0.0174916224784,72.919214106,136.259185113
0.961812113274,75.0864226664,21.6809066596
-0.000370562629102,179.609069517,93.4196565066
-0.0783559121665,2640.40999444,12.3479067093,168.526646273,120.889869664
47347.5453111,67.1253847892,0.656509123799,9.01791600902
463.360844107,99.9531876792,19.9385527707
