-0.0138252875522,161.803721539,138.423284453
-0.234256437312,197.74025326,34.5292672612
0.0111700034841,505.714179818,17.7187266404
-1.15263160512,0.000180727569781,122.199492316,342.627892701,187.32305659
-18.5800802925,0.232472035799,115.706709524,348.376681871,112.771875563
-0.0109074287851,341.626719888,43.2757354234
-0.00283659507958,97.0927845567,0.682445737107,134.912944288
-0.125609898417,90.5449549097,0.683345282117,16.2125405985
6.01403179211e-05,189.994321718,136.46212352
0.383824456608,190.596564501,115.988240259
6.95713272566,82.4603665599,42.5251079029
-0.00839120360873,432.463764349,3.57473279614
0.0174915856421,73.3922490668,135.508714337
0.961791789291,74.4361466977,22.4506775199
-0.00037621539019,290.391937206,0.263752301135
2640.54900631,169.506860651,132.370578715
47347.9133482,67.0964829838,0.656945528312,9.0288738576
519.951302307,478.192432545,0.353433340066
